time,output,temp
5873,0,74.070755
5874,0,74.06526
5875,0,74.05977
5876,0,74.054276
5877,0,74.04879
5878,0,74.043304
5879,0,74.03782
5880,0,74.03233
5881,0,74.02685
5882,0,74.02136
5883,0,74.01588
5884,0,74.01039
5885,0,74.004906
5886,0,73.99942
5887,0,73.993935
5888,0,73.98845
5889,0,73.98296
5890,0,73.97748
5891,0,73.972
5892,0,73.96652
5893,0,73.961044
5894,0,73.95557
5895,0,73.95009
5896,0,73.94461
5897,0,73.93913
5898,0,73.933655
5899,0,73.92818
5900,0,73.9227
5901,0,73.91722
5902,0,73.91174
5903,0,73.906265
5904,0,73.90079
5905,0,73.89532
5906,0,73.88985
5907,0,73.88438
5908,0,73.87891
5909,0,73.873436
5910,0,73.867966
5911,0,73.862495
5912,0,73.857025
5913,0,73.851555
5914,0,73.846085
5915,0,73.840614
5916,0,73.835144
5917,0,73.82967
5918,0,73.82421
5919,0,73.81875
5920,0,73.813286
5921,0,73.80782
5922,0,73.80236
5923,0,73.7969
5924,0,73.791435
5925,0,73.78597
5926,0,73.78051
5927,0,73.77505
5928,0,73.769585
5929,0,73.76412
5930,0,73.75866
5931,0,73.7532
5932,0,73.74774
5933,0,73.74229
5934,0,73.73683
5935,0,73.73138
5936,0,73.72592
5937,0,73.72047
5938,0,73.71501
5939,0,73.70956
5940,0,73.7041
5941,0,73.69865
5942,0,73.69319
5943,0,73.68774
5944,0,73.68228
5945,0,73.67683
5946,0,73.67138
5947,0,73.66593
5948,0,73.660484
5949,0,73.65504
5950,0,73.64959
5951,0,73.64414
5952,0,73.638695
5953,0,73.63325
5954,0,73.6278
5955,0,73.62235
5956,0,73.616905
5957,0,73.61146
5958,0,73.60601
5959,0,73.60056
5960,0,73.59512
5961,0,73.58968
5962,0,73.58424
5963,0,73.578804
5964,0,73.573364
5965,0,73.567924
5966,0,73.562485
5967,0,73.557045
5968,0,73.551605
5969,0,73.546165
5970,0,73.540726
5971,0,73.535286
5972,0,73.52985
5973,0,73.52441
5974,0,73.518974
5975,0,73.51354
5976,0,73.50811
5977,0,73.50268
5978,0,73.497246
5979,0,73.49181
5980,0,73.48638
5981,0,73.48095
5982,0,73.47552
5983,0,73.470085
5984,0,73.46465
5985,0,73.45922
5986,0,73.45379
5987,0,73.448364
5988,0,73.44294
5989,0,73.437515
5990,0,73.43209
5991,0,73.42667
5992,0,73.42124
5993,0,73.41582
5994,0,73.41039
5995,0,73.40497
5996,0,73.39954
5997,0,73.39412
5998,0,73.388695
5999,0,73.38327
6000,0,73.377846
6001,0,73.37243
6002,0,73.36701
6003,0,73.361595
6004,0,73.35618
6005,0,73.35076
6006,0,73.345345
6007,0,73.33993
6008,0,73.33451
6009,0,73.329094
6010,0,73.32368
6011,0,73.31826
6012,0,73.31284
6013,0,73.30743
6014,0,73.30201
6015,0,73.2966
6016,0,73.29119
6017,0,73.28578
6018,0,73.28037
6019,0,73.27496
6020,0,73.269554
6021,0,73.264145
6022,0,73.258736
6023,0,73.25333
6024,0,73.24792
6025,0,73.24251
6026,0,73.2371
6027,0,73.23169
6028,0,73.22628
6029,0,73.22088
6030,0,73.21548
6031,0,73.210075
6032,0,73.20467
6033,0,73.19927
6034,0,73.19387
6035,0,73.18847
6036,0,73.18307
6037,0,73.177666
6038,0,73.172264
6039,0,73.16686
6040,0,73.16146
6041,0,73.15606
6042,0,73.15066
6043,0,73.14526
6044,0,73.13987
6045,0,73.134476
6046,0,73.12908
6047,0,73.12369
6048,0,73.11829
6049,0,73.1129
6050,0,73.107506
6051,0,73.10211
6052,0,73.09672
6053,0,73.091324
6054,0,73.08593
6055,0,73.080536
6056,0,73.07514
6057,0,73.069756
6058,0,73.06437
6059,0,73.05898
6060,0,73.0536
6061,0,73.04821
6062,0,73.04282
6063,0,73.03744
6064,0,73.03205
6065,0,73.026665
6066,0,73.02128
6067,0,73.01589
6068,0,73.010506
6069,0,73.00512
6070,0,72.99973
6071,0,72.994354
6072,0,72.988976
6073,0,72.9836
6074,0,72.97822
6075,0,72.97284
6076,0,72.96746
6077,0,72.96208
6078,0,72.9567
6079,0,72.951324
6080,0,72.945946
6081,0,72.94057
6082,0,72.93519
6083,0,72.92981
6084,0,72.92443
6085,0,72.91906
6086,0,72.91369
6087,0,72.90832
6088,0,72.90295
6089,0,72.897575
6090,0,72.892204
6091,0,72.88683
6092,0,72.88146
6093,0,72.87609
6094,0,72.87072
6095,0,72.86535
6096,0,72.85998
6097,0,72.85461
6098,0,72.849236
6099,0,72.84387
6100,0,72.83851
6101,0,72.833145
6102,0,72.82778
6103,0,72.82242
6104,0,72.817055
6105,0,72.81169
6106,0,72.80633
6107,0,72.800964
6108,0,72.7956
6109,0,72.79024
6110,0,72.784874
6111,0,72.77951
6112,0,72.77415
6113,0,72.76879
6114,0,72.763435
6115,0,72.75808
6116,0,72.75272
6117,0,72.74737
6118,0,72.74201
6119,0,72.73666
6120,0,72.7313
6121,0,72.725945
6122,0,72.72059
6123,0,72.71523
6124,0,72.70988
6125,0,72.70452
6126,0,72.699165
6127,0,72.69382
6128,0,72.68847
6129,0,72.68312
6130,0,72.67777
6131,0,72.672424
6132,0,72.667076
6133,0,72.66173
6134,0,72.65638
6135,0,72.65103
6136,0,72.64568
6137,0,72.640335
6138,0,72.63499
6139,0,72.62964
6140,0,72.62429
6141,0,72.61895
6142,0,72.61361
6143,0,72.60827
6144,0,72.60293
6145,0,72.59759
6146,0,72.59225
6147,0,72.58691
6148,0,72.581566
6149,0,72.576225
6150,0,72.570885
6151,0,72.565544
6152,0,72.5602
6153,0,72.55486
6154,0,72.54952
6155,0,72.54419
6156,0,72.53886
6157,0,72.53352
6158,0,72.52819
6159,0,72.52286
6160,0,72.517525
6161,0,72.51219
6162,0,72.50686
6163,0,72.501526
6164,0,72.49619
6165,0,72.49086
6166,0,72.48553
6167,0,72.480194
6168,0,72.47486
6169,0,72.469536
6170,0,72.46421
6171,0,72.458885
6172,0,72.45356
6173,0,72.448235
6174,0,72.44291
6175,0,72.437584
6176,0,72.43226
6177,0,72.42693
6178,0,72.42161
6179,0,72.41628
6180,0,72.41096
6181,0,72.40563
6182,0,72.40031
6183,0,72.39499
6184,0,72.38967
6185,0,72.38435
6186,0,72.379036
6187,0,72.37372
6188,0,72.3684
6189,0,72.36308
6190,0,72.357765
6191,0,72.35245
6192,0,72.34713
6193,0,72.34181
6194,0,72.336494
6195,0,72.33118
6196,0,72.32586
6197,0,72.32055
6198,0,72.31524
6199,0,72.30993
6200,0,72.30462
6201,0,72.29931
6202,0,72.294
6203,0,72.28869
6204,0,72.28338
6205,0,72.27807
6206,0,72.27276
6207,0,72.26745
6208,0,72.26214
6209,0,72.25683
6210,0,72.25152
6211,0,72.246216
6212,0,72.24091
6213,0,72.23561
6214,0,72.23031
6215,0,72.225006
6216,0,72.2197
6217,0,72.2144
6218,0,72.2091
6219,0,72.2038
6220,0,72.198494
6221,0,72.19319
6222,0,72.18789
6223,0,72.18259
6224,0,72.177284
6225,0,72.17199
6226,0,72.166695
6227,0,72.1614
6228,0,72.156105
6229,0,72.15081
6230,0,72.145515
6231,0,72.14022
6232,0,72.134926
6233,0,72.12963
6234,0,72.12434
6235,0,72.11904
6236,0,72.11375
6237,0,72.10845
6238,0,72.10316
6239,0,72.09786
6240,0,72.092575
6241,0,72.08729
6242,0,72.082
6243,0,72.07671
6244,0,72.07143
6245,0,72.06614
6246,0,72.06085
6247,0,72.055565
6248,0,72.05028
6249,0,72.04499
6250,0,72.0397
6251,0,72.03442
6252,0,72.02913
6253,0,72.02384
6254,0,72.01856
6255,0,72.01328
6256,0,72.008
6257,0,72.00272
6258,0,71.997444
6259,0,71.992165
6260,0,71.986885
6261,0,71.981606
6262,0,71.976326
6263,0,71.97105
6264,0,71.96577
6265,0,71.96049
6266,0,71.95521
6267,0,71.94993
6268,0,71.94466
6269,0,71.939384
6270,0,71.93411
6271,0,71.92884
6272,0,71.92357
6273,0,71.9183
6274,0,71.913025
6275,0,71.90775
6276,0,71.90248
6277,0,71.89721
6278,0,71.89194
6279,0,71.886665
6280,0,71.88139
6281,0,71.87612
6282,0,71.87086
6283,0,71.86559
6284,0,71.86033
6285,0,71.855064
6286,0,71.8498
6287,0,71.844536
6288,0,71.83927
6289,0,71.83401
6290,0,71.82874
6291,0,71.82348
6292,0,71.818214
6293,0,71.81295
6294,0,71.807686
6295,0,71.80242
6296,0,71.79716
6297,0,71.7919
6298,0,71.786644
6299,0,71.78139
6300,0,71.77613
6301,0,71.770874
6302,0,71.76562
6303,0,71.76036
6304,0,71.755104
6305,0,71.74985
6306,0,71.74459
6307,0,71.739334
6308,0,71.73408
6309,0,71.72882
6310,0,71.723564
6311,0,71.718315
6312,0,71.713066
6313,0,71.70782
6314,0,71.70257
6315,0,71.69732
6316,0,71.69207
6317,0,71.68682
6318,0,71.68157
6319,0,71.67632
6320,0,71.671074
6321,0,71.665825
6322,0,71.660576
6323,0,71.65533
6324,0,71.65008
6325,0,71.64484
6326,0,71.639595
6327,0,71.63435
6328,0,71.62911
6329,0,71.62387
6330,0,71.61863
6331,0,71.61339
6332,0,71.60815
6333,0,71.602905
6334,0,71.597664
6335,0,71.59242
6336,0,71.58718
6337,0,71.58194
6338,0,71.5767
6339,0,71.57146
6340,0,71.56622
6341,0,71.56099
6342,0,71.555756
6343,0,71.55052
6344,0,71.54529
6345,0,71.540054
6346,0,71.53482
6347,0,71.52959
6348,0,71.52435
6349,0,71.51912
6350,0,71.513885
6351,0,71.50865
6352,0,71.50342
6353,0,71.498184
6354,0,71.49296
6355,0,71.48773
6356,0,71.482506
6357,0,71.47728
6358,0,71.47205
6359,0,71.46683
6360,0,71.4616
6361,0,71.456375
6362,0,71.45115
6363,0,71.44592
6364,0,71.4407
6365,0,71.43547
6366,0,71.430244
6367,0,71.42502
6368,0,71.4198
6369,0,71.41458
6370,0,71.40936
6371,0,71.404144
6372,0,71.398926
6373,0,71.39371
6374,0,71.38849
6375,0,71.38327
6376,0,71.37805
6377,0,71.37283
6378,0,71.367615
6379,0,71.3624
6380,0,71.35718
6381,0,71.35196
6382,0,71.34674
6383,0,71.34153
6384,0,71.33632
6385,0,71.33111
6386,0,71.3259
6387,0,71.32069
6388,0,71.315475
6389,0,71.310265
6390,0,71.30505
6391,0,71.29984
6392,0,71.29463
6393,0,71.28942
6394,0,71.28421
6395,0,71.279
6396,0,71.27379
6397,0,71.268585
6398,0,71.26338
6399,0,71.25818
6400,0,71.252975
6401,0,71.24777
6402,0,71.24257
6403,0,71.237366
6404,0,71.23216
6405,0,71.22696
6406,0,71.221756
6407,0,71.21655
6408,0,71.21135
6409,0,71.20615
6410,0,71.20094
6411,0,71.19574
6412,0,71.190544
6413,0,71.18535
6414,0,71.18015
6415,0,71.17496
6416,0,71.16976
6417,0,71.164566
6418,0,71.15937
6419,0,71.154175
6420,0,71.14898
6421,0,71.14378
6422,0,71.13859
6423,0,71.13339
6424,0,71.1282
6425,0,71.123
6426,0,71.11781
6427,0,71.112625
6428,0,71.10744
6429,0,71.10225
6430,0,71.09706
6431,0,71.09187
6432,0,71.086685
6433,0,71.0815
6434,0,71.07631
6435,0,71.07112
6436,0,71.06593
6437,0,71.060745
6438,0,71.05556
6439,0,71.05037
6440,0,71.04519
6441,0,71.04001
6442,0,71.03483
6443,0,71.02965
6444,0,71.02447
6445,0,71.01929
6446,0,71.01411
6447,0,71.00893
6448,0,71.003746
6449,0,70.998566
6450,0,70.993385
6451,0,70.988205
6452,0,70.983025
6453,0,70.977844
6454,0,70.972664
6455,0,70.96749
6456,0,70.96232
6457,0,70.957146
6458,0,70.95197
6459,0,70.9468
6460,0,70.94163
6461,0,70.936455
6462,0,70.93128
6463,0,70.92611
6464,0,70.92094
6465,0,70.915764
6466,0,70.91059
6467,0,70.90542
6468,0,70.900246
6469,0,70.89507
6470,0,70.88991
6471,0,70.88474
6472,0,70.87958
6473,0,70.87441
6474,0,70.86925
6475,0,70.86408
6476,0,70.85892
6477,0,70.85375
6478,0,70.84859
6479,0,70.84342
6480,0,70.83826
6481,0,70.83309
6482,0,70.82793
6483,0,70.82276
6484,0,70.817604
6485,0,70.81245
6486,0,70.80729
6487,0,70.80213
6488,0,70.796974
6489,0,70.79182
6490,0,70.78666
6491,0,70.7815
6492,0,70.776344
6493,0,70.77119
6494,0,70.76603
6495,0,70.76087
6496,0,70.755714
6497,0,70.75056
6498,0,70.7454
6499,0,70.74025
6500,0,70.7351
6501,0,70.72995
6502,0,70.7248
6503,0,70.71965
6504,0,70.7145
6505,0,70.70935
6506,0,70.7042
6507,0,70.69905
6508,0,70.6939
6509,0,70.68875
6510,0,70.6836
6511,0,70.67845
6512,0,70.6733
6513,0,70.66816
6514,0,70.66302
6515,0,70.657875
6516,0,70.65273
6517,0,70.64759
6518,0,70.64245
6519,0,70.63731
6520,0,70.632164
6521,0,70.62702
6522,0,70.62188
6523,0,70.61674
6524,0,70.611595
6525,0,70.60645
6526,0,70.60131
6527,0,70.59617
6528,0,70.591034
6529,0,70.5859
6530,0,70.580765
6531,0,70.57563
6532,0,70.570496
6533,0,70.56536
6534,0,70.56023
6535,0,70.55509
6536,0,70.54996
6537,0,70.54482
6538,0,70.53969
6539,0,70.53455
6540,0,70.52942
6541,0,70.524284
6542,0,70.51916
6543,0,70.51403
6544,0,70.5089
6545,0,70.50378
6546,0,70.49865
6547,0,70.49352
6548,0,70.488396
6549,0,70.48327
6550,0,70.47814
6551,0,70.473015
6552,0,70.46789
6553,0,70.46276
6554,0,70.457634
6555,0,70.45251
6556,0,70.44738
6557,0,70.44226
6558,0,70.43714
6559,0,70.43202
6560,0,70.4269
6561,0,70.42178
6562,0,70.416664
6563,0,70.411545
6564,0,70.406425
6565,0,70.401306
6566,0,70.39619
6567,0,70.39107
6568,0,70.38595
6569,0,70.38083
6570,0,70.37571
6571,0,70.37059
6572,0,70.36548
6573,0,70.36037
6574,0,70.355255
6575,0,70.35014
6576,0,70.34503
6577,0,70.33992
6578,0,70.33481
6579,0,70.3297
6580,0,70.324585
6581,0,70.31947
6582,0,70.31436
6583,0,70.30925
6584,0,70.30414
6585,0,70.29903
6586,0,70.29392
6587,0,70.28882
6588,0,70.283714
6589,0,70.27861
6590,0,70.273506
6591,0,70.2684
6592,0,70.2633
6593,0,70.258194
6594,0,70.25309
6595,0,70.247986
6596,0,70.24288
6597,0,70.23778
6598,0,70.23267
6599,0,70.22757
6600,0,70.222466
6601,0,70.21737
6602,0,70.21227
6603,0,70.20718
6604,0,70.20208
6605,0,70.19698
6606,0,70.19189
6607,0,70.18679
6608,0,70.181694
6609,0,70.1766
6610,0,70.1715
6611,0,70.166405
6612,0,70.16131
6613,0,70.15621
6614,0,70.151115
6615,0,70.14602
6616,0,70.14093
6617,0,70.13584
6618,0,70.13075
6619,0,70.12566
6620,0,70.120575
6621,0,70.115486
6622,0,70.1104
6623,0,70.10531
6624,0,70.10022
6625,0,70.09513
6626,0,70.09004
6627,0,70.08495
6628,0,70.079865
6629,0,70.074776
6630,0,70.06969
6631,0,70.064606
6632,0,70.059525
6633,0,70.05444
6634,0,70.04936
6635,0,70.04428
6636,0,70.0392
6637,0,70.03412
6638,0,70.02904
6639,0,70.02396
6640,0,70.018875
6641,0,70.013794
6642,0,70.00871
6643,0,70.00363
6644,0,69.99855
6645,0,69.99348
6646,0,69.9884
6647,0,69.98333
6648,0,69.97826
6649,0,69.97318
6650,0,69.96811
6651,0,69.963036
6652,0,69.95796
6653,0,69.95289
6654,0,69.947815
6655,0,69.94274
6656,0,69.93767
6657,0,69.932594
6658,0,69.92752
6659,0,69.92245
6660,0,69.91738
6661,0,69.912315
6662,0,69.90725
6663,0,69.90218
6664,0,69.89712
6665,0,69.89205
6666,0,69.886986
6667,0,69.88192
6668,0,69.876854
6669,0,69.87179
6670,0,69.86672
6671,0,69.86166
6672,0,69.85659
6673,0,69.851524
6674,0,69.84646
6675,0,69.8414
6676,0,69.83634
6677,0,69.83128
6678,0,69.826225
6679,0,69.82117
6680,0,69.81611
6681,0,69.81105
6682,0,69.80599
6683,0,69.800934
6684,0,69.795876
6685,0,69.79082
6686,0,69.78576
6687,0,69.7807
6688,0,69.77564
6689,0,69.770584
6690,0,69.76553
6691,0,69.76048
6692,0,69.75543
6693,0,69.75038
6694,0,69.74533
6695,0,69.74028
6696,0,69.73523
6697,0,69.73018
6698,0,69.72513
6699,0,69.72008
6700,0,69.71503
6701,0,69.70998
6702,0,69.704926
6703,0,69.699875
6704,0,69.694824
6705,0,69.68978
6706,0,69.68474
6707,0,69.679695
6708,0,69.67465
6709,0,69.66961
6710,0,69.664566
6711,0,69.65952
6712,0,69.65448
6713,0,69.64944
6714,0,69.644394
6715,0,69.63935
6716,0,69.63431
6717,0,69.629265
6718,0,69.62422
6719,0,69.61918
6720,0,69.61414
6721,0,69.60911
6722,0,69.60407
6723,0,69.59904
6724,0,69.594
6725,0,69.58897
6726,0,69.58393
6727,0,69.578896
6728,0,69.57386
6729,0,69.568825
6730,0,69.56379
6731,0,69.558754
6732,0,69.55372
6733,0,69.54868
6734,0,69.54365
6735,0,69.53862
6736,0,69.53359
6737,0,69.528564
6738,0,69.52354
6739,0,69.51851
6740,0,69.51348
6741,0,69.50845
6742,0,69.503426
6743,0,69.4984
6744,0,69.49337
6745,0,69.48834
6746,0,69.483315
6747,0,69.47829
6748,0,69.47326
6749,0,69.46823
6750,0,69.46321
6751,0,69.45819
6752,0,69.45317
6753,0,69.44815
6754,0,69.44313
6755,0,69.43811
6756,0,69.43309
6757,0,69.42807
6758,0,69.42305
6759,0,69.41803
6760,0,69.41301
6761,0,69.40799
6762,0,69.40297
6763,0,69.39795
6764,0,69.39293
6765,0,69.38792
6766,0,69.382904
6767,0,69.37789
6768,0,69.37288
6769,0,69.36787
6770,0,69.362854
6771,0,69.35784
6772,0,69.35283
6773,0,69.34782
6774,0,69.342804
6775,0,69.33779
6776,0,69.33278
6777,0,69.32777
6778,0,69.322754
6779,0,69.31774
6780,0,69.31274
6781,0,69.30773
6782,0,69.30273
6783,0,69.29772
6784,0,69.29272
6785,0,69.28771
6786,0,69.28271
6787,0,69.2777
6788,0,69.2727
6789,0,69.26769
6790,0,69.26269
6791,0,69.25768
6792,0,69.25268
6793,0,69.24767
6794,0,69.24267
6795,0,69.23767
6796,0,69.23267
6797,0,69.22768
6798,0,69.22268
6799,0,69.21768
6800,0,69.212685
6801,0,69.20769
6802,0,69.20269
6803,0,69.19769
6804,0,69.192696
6805,0,69.1877
6806,0,69.1827
6807,0,69.177704
6808,0,69.17271
6809,0,69.16771
6810,0,69.16272
6811,0,69.15773
6812,0,69.15274
6813,0,69.14775
6814,0,69.14276
6815,0,69.13777
6816,0,69.13278
6817,0,69.12779
6818,0,69.1228
6819,0,69.11781
6820,0,69.11282
6821,0,69.107834
6822,0,69.102844
6823,0,69.097855
6824,0,69.092865
6825,0,69.08788
6826,0,69.0829
6827,0,69.07792
6828,0,69.07294
6829,0,69.067955
6830,0,69.06297
6831,0,69.05799
6832,0,69.05301
6833,0,69.04803
6834,0,69.043045
6835,0,69.03806
6836,0,69.03308
6837,0,69.0281
6838,0,69.02312
6839,0,69.018135
6840,0,69.01316
6841,0,69.00819
6842,0,69.00321
6843,0,68.99824
6844,0,68.99326
6845,0,68.98829
6846,0,68.983315
6847,0,68.97834
6848,0,68.973366
6849,0,68.96839
6850,0,68.96342
6851,0,68.95844
6852,0,68.95347
6853,0,68.948494
6854,0,68.94352
6855,0,68.93855
6856,0,68.933586
6857,0,68.92862
6858,0,68.92365
6859,0,68.918686
6860,0,68.91372
6861,0,68.90875
6862,0,68.903786
6863,0,68.89882
6864,0,68.89385
6865,0,68.888885
6866,0,68.88392
6867,0,68.87895
6868,0,68.873985
6869,0,68.86902
6870,0,68.86406
6871,0,68.8591
6872,0,68.85414
6873,0,68.84918
6874,0,68.84422
6875,0,68.839264
6876,0,68.834305
6877,0,68.829346
6878,0,68.82439
6879,0,68.81943
6880,0,68.81447
6881,0,68.80951
6882,0,68.80455
6883,0,68.79959
6884,0,68.79463
6885,0,68.78968
6886,0,68.78473
6887,0,68.77978
6888,0,68.774826
6889,0,68.769875
6890,0,68.76492
6891,0,68.75997
6892,0,68.75502
6893,0,68.75007
6894,0,68.74512
6895,0,68.740166
6896,0,68.735214
6897,0,68.73026
6898,0,68.72531
6899,0,68.72036
6900,0,68.715416
6901,0,68.71047
6902,0,68.70553
6903,0,68.700584
6904,0,68.69564
6905,0,68.6907
6906,0,68.68575
6907,0,68.68081
6908,0,68.675865
6909,0,68.67092
6910,0,68.66598
6911,0,68.66103
6912,0,68.65609
6913,0,68.651146
6914,0,68.6462
6915,0,68.641266
6916,0,68.63633
6917,0,68.63139
6918,0,68.62646
6919,0,68.62152
6920,0,68.616585
6921,0,68.61165
6922,0,68.60671
6923,0,68.601776
6924,0,68.59684
6925,0,68.5919
6926,0,68.58697
6927,0,68.58203
6928,0,68.577095
6929,0,68.57216
6930,0,68.56722
6931,0,68.562294
6932,0,68.557365
6933,0,68.55244
6934,0,68.54751
6935,0,68.54258
6936,0,68.53765
6937,0,68.53272
6938,0,68.527794
6939,0,68.522865
6940,0,68.51794
6941,0,68.51301
6942,0,68.50808
6943,0,68.50315
6944,0,68.49822
6945,0,68.49329
6946,0,68.48837
6947,0,68.48345
6948,0,68.47853
6949,0,68.47361
6950,0,68.46869
6951,0,68.46377
6952,0,68.45885
6953,0,68.453926
6954,0,68.449005
6955,0,68.444084
6956,0,68.43916
6957,0,68.43424
6958,0,68.42932
6959,0,68.4244
6960,0,68.41948
6961,0,68.414566
6962,0,68.40965
6963,0,68.40474
6964,0,68.399826
6965,0,68.39491
6966,0,68.39
6967,0,68.385086
6968,0,68.38017
6969,0,68.37526
6970,0,68.370346
6971,0,68.36543
6972,0,68.36052
6973,0,68.355606
6974,0,68.35069
6975,0,68.34578
6976,0,68.34087
6977,0,68.33597
6978,0,68.33106
6979,0,68.32616
6980,0,68.32125
6981,0,68.316345
6982,0,68.31144
6983,0,68.30653
6984,0,68.30163
6985,0,68.29672
6986,0,68.29182
6987,0,68.28691
6988,0,68.282005
6989,0,68.2771
6990,0,68.272194
6991,0,68.26729
6992,0,68.26239
6993,0,68.25749
6994,0,68.252594
6995,0,68.247696
6996,0,68.2428
6997,0,68.2379
6998,0,68.233
6999,0,68.2281
7000,0,68.223206
7001,0,68.21831
7002,0,68.21341
7003,0,68.20851
7004,0,68.20361
7005,0,68.198715
7006,0,68.19382
7007,0,68.18893
7008,0,68.18404
7009,0,68.179146
7010,0,68.174255
7011,0,68.169365
7012,0,68.164474
7013,0,68.159584
7014,0,68.15469
7015,0,68.1498
7016,0,68.14491
7017,0,68.14002
7018,0,68.13513
7019,0,68.13024
7020,0,68.12535
7021,0,68.12046
7022,0,68.11557
7023,0,68.11069
7024,0,68.105804
7025,0,68.10092
7026,0,68.09604
7027,0,68.091156
7028,0,68.08627
7029,0,68.08139
7030,0,68.07651
7031,0,68.071625
7032,0,68.06674
7033,0,68.06186
7034,0,68.05698
7035,0,68.05209
7036,0,68.04721
7037,0,68.04233
7038,0,68.03745
7039,0,68.03258
7040,0,68.0277
7041,0,68.02283
7042,0,68.01795
7043,0,68.01308
7044,0,68.0082
7045,0,68.00333
7046,0,67.99845
7047,0,67.993576
7048,0,67.9887
7049,0,67.983826
7050,0,67.97895
7051,0,67.974075
7052,0,67.9692
7053,0,67.96433
7054,0,67.959465
7055,0,67.9546
7056,0,67.94973
7057,0,67.94486
7058,0,67.939995
7059,0,67.93513
7060,0,67.93026
7061,0,67.92539
7062,0,67.920525
7063,0,67.91566
7064,0,67.91079
7065,0,67.90592
7066,0,67.901054
7067,0,67.89619
7068,0,67.89132
7069,0,67.88646
7070,0,67.8816
7071,0,67.87674
7072,0,67.87188
7073,0,67.86702
7074,0,67.86216
7075,0,67.8573
7076,0,67.85244
7077,0,67.84758
7078,0,67.84272
7079,0,67.83786
7080,0,67.833
7081,0,67.82814
7082,0,67.82328
7083,0,67.81842
7084,0,67.81357
7085,0,67.808716
7086,0,67.80386
7087,0,67.79901
7088,0,67.79416
7089,0,67.78931
7090,0,67.784454
7091,0,67.7796
7092,0,67.77475
7093,0,67.7699
7094,0,67.765045
7095,0,67.76019
7096,0,67.75534
7097,0,67.75049
7098,0,67.745636
7099,0,67.74078
7100,0,67.73594
7101,0,67.731094
7102,0,67.72625
7103,0,67.721405
7104,0,67.71656
7105,0,67.711716
7106,0,67.70687
7107,0,67.70203
7108,0,67.69718
7109,0,67.69234
7110,0,67.68749
7111,0,67.68265
7112,0,67.6778
7113,0,67.67296
7114,0,67.66811
7115,0,67.66328
7116,0,67.65844
7117,0,67.6536
7118,0,67.648766
7119,0,67.64393
7120,0,67.63909
7121,0,67.634254
7122,0,67.62942
7123,0,67.62458
7124,0,67.61974
7125,0,67.61491
7126,0,67.61007
7127,0,67.60523
7128,0,67.600395
7129,0,67.59556
7130,0,67.59072
7131,0,67.58589
7132,0,67.58106
7133,0,67.57623
7134,0,67.5714
7135,0,67.566574
7136,0,67.561745
7137,0,67.556915
7138,0,67.552086
7139,0,67.54726
7140,0,67.54243
7141,0,67.5376
7142,0,67.53277
7143,0,67.52794
7144,0,67.52311
7145,0,67.51828
7146,0,67.51346
7147,0,67.50864
7148,0,67.503815
7149,0,67.49899
7150,0,67.49417
7151,0,67.48935
7152,0,67.48453
7153,0,67.479706
7154,0,67.474884
7155,0,67.47006
7156,0,67.46524
7157,0,67.46042
7158,0,67.4556
7159,0,67.450775
7160,0,67.44595
7161,0,67.44113
7162,0,67.43632
7163,0,67.4315
7164,0,67.42669
7165,0,67.421875
7166,0,67.41706
7167,0,67.41225
7168,0,67.40743
7169,0,67.40262
7170,0,67.397804
7171,0,67.39299
7172,0,67.388176
7173,0,67.38336
7174,0,67.37855
7175,0,67.37373
7176,0,67.36892
7177,0,67.36411
7178,0,67.35931
7179,0,67.3545
7180,0,67.34969
7181,0,67.34489
7182,0,67.34008
7183,0,67.33527
7184,0,67.33047
7185,0,67.32566
7186,0,67.320854
7187,0,67.31605
7188,0,67.31124
7189,0,67.306435
7190,0,67.30163
7191,0,67.29682
7192,0,67.292015
7193,0,67.28722
7194,0,67.28242
7195,0,67.27762
7196,0,67.27282
7197,0,67.26802
7198,0,67.26322
7199,0,67.25842
7200,0,67.253624
7201,0,67.248825
7202,0,67.244026
7203,0,67.23923
7204,0,67.23443
7205,0,67.22963
7206,0,67.22483
7207,0,67.22003
7208,0,67.21523
7209,0,67.21044
7210,0,67.20565
7211,0,67.20086
7212,0,67.19607
7213,0,67.19128
7214,0,67.186485
7215,0,67.181694
7216,0,67.1769
7217,0,67.17211
7218,0,67.16732
7219,0,67.16253
7220,0,67.15774
7221,0,67.15295
7222,0,67.148155
7223,0,67.143364
7224,0,67.13858
7225,0,67.1338
7226,0,67.12901
7227,0,67.12423
7228,0,67.119446
7229,0,67.11466
7230,0,67.10988
7231,0,67.105095
7232,0,67.10031
7233,0,67.09553
7234,0,67.090744
7235,0,67.08596
7236,0,67.08118
7237,0,67.07639
7238,0,67.07161
7239,0,67.066826
7240,0,67.06205
7241,0,67.057274
7242,0,67.0525
7243,0,67.04772
7244,0,67.042946
7245,0,67.03817
7246,0,67.033394
7247,0,67.02862
7248,0,67.02384
7249,0,67.019066
7250,0,67.01429
7251,0,67.009514
7252,0,67.00474
7253,0,66.99996
7254,0,66.995186
7255,0,66.99041
7256,0,66.98564
7257,0,66.98087
7258,0,66.976105
7259,0,66.97134
7260,0,66.96657
7261,0,66.9618
7262,0,66.95703
7263,0,66.95226
7264,0,66.947495
7265,0,66.942726
7266,0,66.93796
7267,0,66.93319
7268,0,66.92842
7269,0,66.92365
7270,0,66.918884
7271,0,66.914116
7272,0,66.909355
